No,SMILES,Skeletons,FunctionalGroups1,FunctionalGroups2,LUMOs,Chemical_Hardness
11114,COC(=O)C=CC1COS(=O)C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1,*C1COS(=O)C(*)C1,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C=CC(=O)OC,-0.03024,0.15396
11115,C#CC(=O)OCBr,*COC(*)=O,*C#C,*Br,-0.03025,0.16173
11116,COCOC1OS(=O)(=O)C(c2cccs2)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*c1cccs1,*OCOC,-0.03027,0.14408
11117,COC(=O)C=CC1C(=O)OCC1C(F)(F)F,*C1COC(=O)C1*,*C=CC(=O)OC,*C(F)(F)F,-0.03027,0.16011
11118,COC1CCOS(=O)(=O)C1C=CC(=O)OC,*C1CCOS(=O)(=O)C1*,*OC,*C=CC(=O)OC,-0.03029,0.15723
11119,COC(=O)C=CC1CS(=O)OCC1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C1COS(=O)CC1*,*C=CC(=O)OC,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.0303,0.14954
11120,COC(=O)C=CC1COS(=O)CC1C=CC(=O)OC,*C1COS(=O)CC1*,*C=CC(=O)OC,*C=CC(=O)OC,-0.03031,0.14571
11121,COC(=O)C=CC1CCS(=O)(=O)OC1F,*C1CCS(=O)(=O)OC1*,*F,*C=CC(=O)OC,-0.03031,0.16142
11122,C=CC1C(C=CC(=O)OC)CCOS1(=O)=O,*C1CCOS(=O)(=O)C1*,*C=CC(=O)OC,*C=C,-0.03032,0.15554
11123,C=CC1S(=O)(=O)OC(OC(=O)OC)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C=C,*OC(=O)OC,-0.03033,0.17007
11124,COC1COS(=O)C(C=CC(=O)OC)C1,*C1COS(=O)C(*)C1,*C=CC(=O)OC,*OC,-0.03034,0.13983
11125,C=CC1S(=O)(=O)OC(C(=O)OC)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C=C,*C(=O)OC,-0.03035,0.16881
11126,O=C1OC(=O)C(Cl)C1F,*C1C(=O)OC(=O)C1*,*F,*Cl,-0.03035,0.18226
11127,CCCC1COS(=O)C(C=CC(=O)OC)C1,*C1COS(=O)C(*)C1,*C=CC(=O)OC,*CCC,-0.03037,0.13982
11128,COC(=O)C=CC1CS(=O)(=O)OCC1c1ccccc1,*C1COS(=O)(=O)CC1*,*c1ccccc1,*C=CC(=O)OC,-0.03037,0.14488
11129,C=C(Cl)C(=O)OC,*C(*)=C,*C(=O)OC,*Cl,-0.03039,0.15152
11130,CC=CC=CC(=O)OC,*C=C*,*C,*C=CC(=O)OC,-0.0304,0.13138
11131,O=C1CC(F)C(F)C(=O)O1,*C1CC(=O)OC(=O)C1*,*F,*F,-0.03041,0.17823
11132,COC(=O)C=CC1COS(=O)(=O)CC1c1cccs1,*C1COS(=O)(=O)CC1*,*C=CC(=O)OC,*c1cccs1,-0.03044,0.13879
11133,COC(=O)C=CC1CS(=O)OCC1C(F)(F)F,*C1COS(=O)CC1*,*C=CC(=O)OC,*C(F)(F)F,-0.03046,0.14918
11134,COC(=O)C=CC(C(F)(F)F)(OC)OC,*C(*)(OC)OC,*C(F)(F)F,*C=CC(=O)OC,-0.03047,0.16404
11135,COC(=O)OC1C(=O)OC(=O)C1Br,*C1C(=O)OC(=O)C1*,*OC(=O)OC,*Br,-0.03047,0.1684
11136,COC(=O)C=CC1CCC([Si](C)(C)C)OS1=O,*C1CCC(*)S(=O)O1,*C=CC(=O)OC,*[Si](C)(C)C,-0.03049,0.13732
11137,COC(=O)C=CC1CS(=O)OCC1Cl,*C1COS(=O)CC1*,*C=CC(=O)OC,*Cl,-0.0305,0.14786
11138,O=S1(=O)OC(c2ccccc2)OS(=O)(=O)C1c1cccs1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*c1cccs1,*c1ccccc1,-0.03051,0.14388
11139,COC(=O)C=CC1CC([Si](C)(C)C)OS(=O)(=O)C1,*C1CC(*)OS(=O)(=O)C1,*[Si](C)(C)C,*C=CC(=O)OC,-0.03052,0.15616
11140,CC1C(=O)OC(=O)C1C#N,*C1C(=O)OC(=O)C1*,*C,*C#N,-0.03052,0.18031
11141,COC(=O)C1C(C=CC(=O)OC)CCOS1=O,*C1CCOS(=O)C1*,*C(=O)OC,*C=CC(=O)OC,-0.03053,0.14421
11142,COC(=O)C=CC1CCOS(=O)C1F,*C1CCOS(=O)C1*,*F,*C=CC(=O)OC,-0.03055,0.14731
11143,C#CCOC(=O)c1cccs1,*COC(*)=O,*c1cccs1,*C#C,-0.03056,0.13957
11144,O=S1(=O)OC(c2cccs2)OS(=O)(=O)C1c1ccccc1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*c1ccccc1,*c1cccs1,-0.03061,0.14356
11145,COC(=O)OCOC(=O)c1ccccc1,*COC(*)=O,*c1ccccc1,*OC(=O)OC,-0.03062,0.14699
11146,COC(=O)C=CC1CS(=O)OCC1Br,*C1COS(=O)CC1*,*C=CC(=O)OC,*Br,-0.03064,0.14792
11147,COC(=O)C=CC(Cl)(OC)OC,*C(*)(OC)OC,*Cl,*C=CC(=O)OC,-0.03067,0.15783
11148,COC(=O)COC(=O)C(=O)OC,*COC(*)=O,*C(=O)OC,*C(=O)OC,-0.03068,0.16545
11149,C=CC=CC(F)(F)F,*C=C*,*C=C,*C(F)(F)F,-0.03072,0.14498
11150,COC(=O)C=CC1OC(=O)CC1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C1CC(=O)OC1*,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C=CC(=O)OC,-0.03074,0.163
11151,C=C(C#N)OC(=O)OC,*C(*)=C,*OC(=O)OC,*C#N,-0.03076,0.16152
11152,O=C=NC1OC(=O)C(N=C=O)OC1=O,*C1OC(=O)C(*)OC1=O,*N=C=O,*N=C=O,-0.03078,0.1716
11153,O=C=NC=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C=C*,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*N=C=O,-0.03079,0.15741
11154,O=C1OC(=O)C(F)C1F,*C1C(=O)OC(=O)C1*,*F,*F,-0.03079,0.18555
11155,C#CC1C(=O)OC(=O)C1Br,*C1C(=O)OC(=O)C1*,*Br,*C#C,-0.03081,0.16615
11156,COC(=O)C=CC1CCS(=O)OC1C#N,*C1CCS(=O)OC1*,*C=CC(=O)OC,*C#N,-0.03086,0.15343
11157,C#CC(=O)OCF,*COC(*)=O,*C#C,*F,-0.03086,0.17229
11158,COC(=O)OC1CC(C#N)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*OC(=O)OC,*C#N,-0.03086,0.17918
11159,C=CCC1C(C=CC(=O)OC)CCOS1(=O)=O,*C1CCOS(=O)(=O)C1*,*C=CC(=O)OC,*CC=C,-0.03087,0.1494
11160,C=CC1OC(=O)OC1C=CC(=O)OC,*C1OC(=O)OC1*,*C=C,*C=CC(=O)OC,-0.03087,0.16084
11161,C=CCC1CCOS(=O)C1C=CC(=O)OC,*C1CCOS(=O)C1*,*C=CC(=O)OC,*CC=C,-0.03088,0.13869
11162,CC1CCC(C=CC(=O)OC)S(=O)O1,*C1CCC(*)S(=O)O1,*C=CC(=O)OC,*C,-0.03089,0.13767
11163,COC(=O)C=CC1CCS(=O)(=O)OC1OC(C)=O,*C1CCS(=O)(=O)OC1*,*OC(C)=O,*C=CC(=O)OC,-0.03089,0.16145
11164,COC(=O)C=CC1CCOS(=O)C1N=C=O,*C1CCOS(=O)C1*,*N=C=O,*C=CC(=O)OC,-0.0309,0.14526
11165,O=C=NC1S(=O)(=O)OC(c2cccs2)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*N=C=O,*c1cccs1,-0.03092,0.14726
11166,COC(=O)C=CC1CC([Si](C)(C)C)COS1=O,*C1COS(=O)C(*)C1,*C=CC(=O)OC,*[Si](C)(C)C,-0.03093,0.13532
11167,COC(=O)C=CC1C(=O)OC(=O)CC1c1ccccc1,*C1CC(=O)OC(=O)C1*,*C=CC(=O)OC,*c1ccccc1,-0.03094,0.14346
11168,C=CC(=O)OCF,*COC(*)=O,*C=C,*F,-0.03095,0.16601
11169,N#CC1C(=O)OC(=O)CC1F,*C1CC(=O)OC(=O)C1*,*C#N,*F,-0.03095,0.18189
11170,CC(=O)OC=CC#N,*C=C*,*OC(C)=O,*C#N,-0.03096,0.15173
11171,COC(=O)C1OS(=O)(=O)CCC1C=CC(=O)OC,*C1CCS(=O)(=O)OC1*,*C(=O)OC,*C=CC(=O)OC,-0.03096,0.16095
11172,C#CC1CS(=O)(=O)OCC1C=CC(=O)OC,*C1COS(=O)(=O)CC1*,*C=CC(=O)OC,*C#C,-0.03097,0.16008
11173,CCCC1C(=O)OC(=O)CC1C#N,*C1CC(=O)OC(=O)C1*,*CCC,*C#N,-0.03097,0.17371
11174,O=C1CC(C(F)(F)F)C(F)C(=O)O1,*C1CC(=O)OC(=O)C1*,*F,*C(F)(F)F,-0.03099,0.1795
11175,O=S1(=O)CC(Br)CC(Br)O1,*C1CC(*)OS(=O)(=O)C1,*Br,*Br,-0.031,0.16482
11176,N#CC1CC(Br)OS(=O)(=O)C1,*C1CC(*)OS(=O)(=O)C1,*Br,*C#N,-0.03103,0.16779
11177,CC(=O)NC1OS(=O)OC1C#N,*C1OS(=O)OC1*,*C#N,*NC(C)=O,-0.03106,0.16445
11178,O=C1OC(=O)C(C(F)(F)F)CC1F,*C1CC(*)C(=O)OC1=O,*F,*C(F)(F)F,-0.03106,0.18219
11179,C=CC#N,*C=C*,*,*C#N,-0.03108,0.16296
11180,COC(=O)C1CC(C=CC(=O)OC)CS(=O)(=O)O1,*C1CC(*)OS(=O)(=O)C1,*C(=O)OC,*C=CC(=O)OC,-0.0311,0.1612
11181,C[Si](C)(C)C1OS(=O)(=O)C(Br)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*Br,*[Si](C)(C)C,-0.03112,0.17403
11182,COC1OS(=O)(=O)C(C#N)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C#N,*OC,-0.03112,0.19339
11183,C#CC#CC=C,*C#C*,*C=C,*C#C,-0.03113,0.13268
11184,C=C(Cl)c1cccs1,*C(*)=C,*Cl,*c1cccs1,-0.03114,0.12606
11185,COC(=O)C=CC1CC(c2ccccc2)COS1=O,*C1COS(=O)C(*)C1,*C=CC(=O)OC,*c1ccccc1,-0.03114,0.13924
11186,N#CC1C(=O)OC(=O)C1c1cccs1,*C1C(=O)OC(=O)C1*,*C#N,*c1cccs1,-0.03114,0.14394
11187,O=C=NC=Cc1cccs1,*C=C*,*N=C=O,*c1cccs1,-0.03115,0.11849
11188,C=CC1CS(=O)(=O)OCC1C=CC(=O)OC,*C1COS(=O)(=O)CC1*,*C=CC(=O)OC,*C=C,-0.03116,0.15724
11189,O=S1OC(Cl)C(C(F)(F)F)O1,*C1OS(=O)OC1*,*Cl,*C(F)(F)F,-0.03116,0.17881
11190,O=C1CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)C(=O)O1,*C1CC(=O)OC(=O)C1*,*F,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.03117,0.17966
11191,O=C=NC1OS(=O)(=O)C(F)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*F,*N=C=O,-0.0312,0.19133
11192,C=CC1OC(=O)CC1C=CC(=O)OC,*C1CC(=O)OC1*,*C=CC(=O)OC,*C=C,-0.03123,0.15114
11193,CCCC1C(C=CC(=O)OC)CCOS1(=O)=O,*C1CCOS(=O)(=O)C1*,*C=CC(=O)OC,*CCC,-0.03126,0.16033
11194,COCOC1COS(=O)C(C=CC(=O)OC)C1,*C1COS(=O)C(*)C1,*C=CC(=O)OC,*OCOC,-0.03128,0.14035
11195,C=CC1OS(=O)(=O)C(c2cccs2)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*c1cccs1,*C=C,-0.03128,0.14357
11196,COC1OS(=O)(=O)C(c2cccs2)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*c1cccs1,*OC,-0.03128,0.14409
11197,O=C=NC1C(=O)OC(=O)CC1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C1CC(=O)OC(=O)C1*,*N=C=O,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.03129,0.17346
11198,C=CCCOC(=O)C=CC(=O)OC,*COC(*)=O,*C=CC(=O)OC,*CC=C,-0.03131,0.14829
11199,COC(=O)C=CC(=O)OC,*COC(*)=O,*C=CC(=O)OC,*,-0.03131,0.15918
11200,COC(=O)C=CC1C(=O)OCC1OC(C)=O,*C1COC(=O)C1*,*C=CC(=O)OC,*OC(C)=O,-0.03131,0.15978
11201,C#CC#CC(F)(F)F,*C#C*,*C(F)(F)F,*C#C,-0.03131,0.16198
11202,COC(=O)C1S(=O)(=O)OC(C#N)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C(=O)OC,*C#N,-0.03131,0.19394
11203,COCOC1CC(Br)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*OCOC,*Br,-0.03132,0.1631
11204,COC(=O)C=CC1CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CS(=O)(=O)O1,*C1CC(*)OS(=O)(=O)C1,*C=CC(=O)OC,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.03132,0.16318
11205,CC(=O)NC1C(=O)OC(=O)C1C#N,*C1C(=O)OC(=O)C1*,*C#N,*NC(C)=O,-0.03132,0.16911
11206,COC1OC(=O)OC1C=CC(=O)OC,*C1OC(=O)OC1*,*OC,*C=CC(=O)OC,-0.03134,0.16452
11207,CC(=O)NC1OS(=O)(=O)C(c2cccs2)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*c1cccs1,*NC(C)=O,-0.03136,0.14359
11208,COC(=O)C=CC1CC(=O)OC1c1cccs1,*C1CC(=O)OC1*,*C=CC(=O)OC,*c1cccs1,-0.03138,0.13361
11209,COC(=O)C=CC(C)C#N,*C(*)C,*C#N,*C=CC(=O)OC,-0.03138,0.16315
11210,C#CC1S(=O)(=O)OC(C(F)(F)F)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C#C,*C(F)(F)F,-0.03142,0.18001
11211,C=CCC1CCC(C=CC(=O)OC)S(=O)O1,*C1CCC(*)S(=O)O1,*C=CC(=O)OC,*CC=C,-0.03144,0.13805
11212,COC(=O)C1OC(=O)C(C(F)(F)F)OC1=O,*C1OC(=O)C(*)OC1=O,*C(=O)OC,*C(F)(F)F,-0.03146,0.17802
11213,C=CCC1CC(C=CC(=O)OC)CS(=O)(=O)O1,*C1CC(*)OS(=O)(=O)C1,*CC=C,*C=CC(=O)OC,-0.03147,0.15136
11214,C=CC#Cc1cccs1,*C#C*,*C=C,*c1cccs1,-0.03149,0.11785
11215,COCOCOC(=O)c1cccs1,*COC(*)=O,*c1cccs1,*OCOC,-0.03149,0.13935
11216,CC(=O)NC1CC(C#N)OS(=O)(=O)C1,*C1CC(*)OS(=O)(=O)C1,*C#N,*NC(C)=O,-0.0315,0.16444
11217,COC(=O)C=CC1CS(=O)(=O)OCC1c1cccs1,*C1COS(=O)(=O)CC1*,*c1cccs1,*C=CC(=O)OC,-0.03151,0.13697
11218,O=C=NC1CC(Br)C(=O)O1,*C1CC(*)C(=O)O1,*Br,*N=C=O,-0.03151,0.16416
11219,C=C(N=C=O)c1cccs1,*C(*)=C,*N=C=O,*c1cccs1,-0.03152,0.12687
11220,COC1CC(Br)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*OC,*Br,-0.03152,0.16335
11221,COC(=O)C=CC1COS(=O)(=O)CC1OC(=O)OC,*C1COS(=O)(=O)CC1*,*C=CC(=O)OC,*OC(=O)OC,-0.03153,0.16117
11222,COC(=O)C=CC1CCS(=O)(=O)OC1C=CC(=O)OC,*C1CCS(=O)(=O)OC1*,*C=CC(=O)OC,*C=CC(=O)OC,-0.03154,0.15798
11223,N#CCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*COC(*)=O,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C#N,-0.03154,0.19233
11224,C#CC#Cc1ccccc1,*C#C*,*c1ccccc1,*C#C,-0.03156,0.12759
11225,CCCC1CC(C=CC(=O)OC)CS(=O)(=O)O1,*C1CC(*)OS(=O)(=O)C1,*CCC,*C=CC(=O)OC,-0.03156,0.16057
11226,COC(=O)C=CC1OS(=O)OC1N=C=O,*C1OS(=O)OC1*,*N=C=O,*C=CC(=O)OC,-0.03156,0.16159
11227,O=C1OC(=O)C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC1F,*C1CC(*)C(=O)OC1=O,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*F,-0.03156,0.18275
11228,COC(=O)C1C(=O)OC(=O)C1C#N,*C1C(=O)OC(=O)C1*,*C(=O)OC,*C#N,-0.03158,0.18289
11229,CC1COS(=O)C(C=CC(=O)OC)C1,*C1COS(=O)C(*)C1,*C=CC(=O)OC,*C,-0.03161,0.13827
11230,CC(=O)NC1S(=O)(=O)OC(C(F)(F)F)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*NC(C)=O,*C(F)(F)F,-0.03161,0.17033
11231,COC(=O)C(=O)OCC=CC(=O)OC,*COC(*)=O,*C(=O)OC,*C=CC(=O)OC,-0.03163,0.15668
11232,N#CC1C(=O)OC(=O)CC1Cl,*C1CC(=O)OC(=O)C1*,*C#N,*Cl,-0.03165,0.18125
11233,O=S1OC(C(F)(F)F)C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)O1,*C1OS(=O)OC1*,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C(F)(F)F,-0.03166,0.18251
11234,COC(=O)C=CC1CCS(=O)(=O)OC1NC(C)=O,*C1CCS(=O)(=O)OC1*,*NC(C)=O,*C=CC(=O)OC,-0.03168,0.1557
11235,O=C=NC1CC(=O)OC(=O)C1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C1CC(=O)OC(=O)C1*,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*N=C=O,-0.03169,0.17689
11236,O=S1OC(F)C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)O1,*C1OS(=O)OC1*,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*F,-0.03169,0.1812
11237,COC(=O)C=CC1COS(=O)CC1C#N,*C1COS(=O)CC1*,*C#N,*C=CC(=O)OC,-0.0317,0.15347
11238,COC(=O)C=CC1COC(=O)C1c1cccs1,*C1COC(=O)C1*,*c1cccs1,*C=CC(=O)OC,-0.03172,0.13192
11239,C=C(Br)c1cccs1,*C(*)=C,*Br,*c1cccs1,-0.03177,0.126
11240,COC(=O)C=CC1OS(=O)CCC1C(F)(F)F,*C1CCS(=O)OC1*,*C(F)(F)F,*C=CC(=O)OC,-0.03179,0.14895
11241,COCOC1C(=O)OCC1C=CC(=O)OC,*C1COC(=O)C1*,*OCOC,*C=CC(=O)OC,-0.03179,0.15114
11242,COCOC1CCOS(=O)C1C=CC(=O)OC,*C1CCOS(=O)C1*,*C=CC(=O)OC,*OCOC,-0.03181,0.14109
11243,CC(=O)OC1CC(Cl)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*OC(C)=O,*Cl,-0.03181,0.17195
11244,C[Si](C)(C)COC(=O)C#N,*COC(*)=O,*C#N,*[Si](C)(C)C,-0.03183,0.16343
11245,O=S1OC(F)C(Br)O1,*C1OS(=O)OC1*,*F,*Br,-0.03186,0.16806
11246,CC(=O)OC1OC(=O)C(Cl)OC1=O,*C1OC(=O)C(*)OC1=O,*OC(C)=O,*Cl,-0.03191,0.17675
11247,COC(=O)C=CBr,*C=C*,*C(=O)OC,*Br,-0.03192,0.14874
11248,C=C(Br)C(=O)OC,*C(*)=C,*C(=O)OC,*Br,-0.03196,0.14597
11249,C#CC1OS(=O)(=O)C(c2ccccc2)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*c1ccccc1,*C#C,-0.03196,0.15162
11250,COC(=O)C=CC1OC(=O)C([Si](C)(C)C)OC1=O,*C1OC(=O)C(*)OC1=O,*[Si](C)(C)C,*C=CC(=O)OC,-0.03196,0.15589
11251,O=C(c1ccccc1)OCF,*COC(*)=O,*c1ccccc1,*F,-0.03197,0.14724
11252,O=S1(=O)OC(Br)OS(=O)(=O)C1Cl,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*Cl,*Br,-0.03198,0.17979
11253,CC(=O)NC1OS(=O)(=O)C(C#N)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C#N,*NC(C)=O,-0.03201,0.17575
11254,COC1CCC(C=CC(=O)OC)S(=O)O1,*C1CCC(*)S(=O)O1,*C=CC(=O)OC,*OC,-0.03203,0.13924
11255,C=CC1COS(=O)C(C=CC(=O)OC)C1,*C1COS(=O)C(*)C1,*C=CC(=O)OC,*C=C,-0.03203,0.13953
11256,C=C(C(=O)OC)c1cccs1,*C(*)=C,*C(=O)OC,*c1cccs1,-0.03204,0.12496
11257,CC(=O)NC1CC(Cl)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*Cl,*NC(C)=O,-0.03205,0.15895
11258,COC(=O)C=CC1C(=O)OCC1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C1COC(=O)C1*,*C=CC(=O)OC,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.03205,0.1596
11259,CC1CC(C=CC(=O)OC)CS(=O)(=O)O1,*C1CC(*)OS(=O)(=O)C1,*C,*C=CC(=O)OC,-0.0321,0.16083
11260,COC(=O)C=CC1CC(c2cccs2)COS1=O,*C1COS(=O)C(*)C1,*C=CC(=O)OC,*c1cccs1,-0.03211,0.13255
11261,C=CC1S(=O)(=O)OC(c2cccs2)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C=C,*c1cccs1,-0.03215,0.14388
11262,C#CC(=O)OCN=C=O,*COC(*)=O,*C#C,*N=C=O,-0.03216,0.1698
11263,COC(=O)C=CC1CC(=O)OC(=O)C1c1cccs1,*C1CC(=O)OC(=O)C1*,*c1cccs1,*C=CC(=O)OC,-0.03218,0.13593
11264,O=C1CC(Cl)C(F)C(=O)O1,*C1CC(=O)OC(=O)C1*,*F,*Cl,-0.03219,0.17476
11265,C#CC1C(=O)OCC1C=CC(=O)OC,*C1COC(=O)C1*,*C#C,*C=CC(=O)OC,-0.03221,0.15259
11266,COC(=O)C=CC1CC(=O)OC(=O)C1c1ccccc1,*C1CC(=O)OC(=O)C1*,*c1ccccc1,*C=CC(=O)OC,-0.03222,0.14286
11267,C=CC=Cc1cccs1,*C=C*,*C=C,*c1cccs1,-0.03223,0.11236
11268,COC(=O)C=CC1CC(OC(C)=O)OC1=O,*C1CC(*)C(=O)O1,*C=CC(=O)OC,*OC(C)=O,-0.03223,0.15851
11269,C1C(=O)OC(=O)C1C#N,*C1C(=O)OC(=O)C1*,*,*C#N,-0.03223,0.18141
11270,O=C1OC(=O)C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC1C(F)(F)F,*C1CC(*)C(=O)OC1=O,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C(F)(F)F,-0.03223,0.1833
11271,O=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCBr,*COC(*)=O,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*Br,-0.03226,0.16465
11272,C=CCC1COS(=O)C(C=CC(=O)OC)C1,*C1COS(=O)C(*)C1,*C=CC(=O)OC,*CC=C,-0.03227,0.13792
11273,C1CCOS(=O)C1C=CC(=O)OC,*C1CCOS(=O)C1*,*C=CC(=O)OC,*,-0.03227,0.13807
11274,C=CC(=O)OCCl,*COC(*)=O,*C=C,*Cl,-0.03227,0.16483
11275,CC1C(C=CC(=O)OC)CCOS1(=O)=O,*C1CCOS(=O)(=O)C1*,*C=CC(=O)OC,*C,-0.03228,0.16077
11276,C=C(C=CC(=O)OC)OC,*C(*)=C,*OC,*C=CC(=O)OC,-0.0323,0.13087
11277,O=C1OCC(F)C1Br,*C1COC(=O)C1*,*Br,*F,-0.0323,0.16327
11278,COC(=O)C=CC1OC(=O)OC1OC(C)=O,*C1OC(=O)OC1*,*OC(C)=O,*C=CC(=O)OC,-0.0323,0.16438
11279,COCOC1C(C=CC(=O)OC)CCOS1(=O)=O,*C1CCOS(=O)(=O)C1*,*C=CC(=O)OC,*OCOC,-0.03232,0.15753
11280,C#CC1OC(=O)C(Cl)OC1=O,*C1OC(=O)C(*)OC1=O,*Cl,*C#C,-0.03233,0.16826
11281,COC(=O)C1C(C=CC(=O)OC)CCOS1(=O)=O,*C1CCOS(=O)(=O)C1*,*C=CC(=O)OC,*C(=O)OC,-0.03235,0.15944
11282,COC(=O)C=CC1CC(NC(C)=O)OS(=O)(=O)C1,*C1CC(*)OS(=O)(=O)C1,*NC(C)=O,*C=CC(=O)OC,-0.03239,0.15536
11283,COCOC1C(=O)OC(=O)CC1C=CC(=O)OC,*C1CC(=O)OC(=O)C1*,*OCOC,*C=CC(=O)OC,-0.0324,0.15835
11284,COC(=O)C=CC1CS(=O)OCC1N=C=O,*C1COS(=O)CC1*,*C=CC(=O)OC,*N=C=O,-0.03244,0.14869
11285,COC(=O)OC1CC(Cl)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*OC(=O)OC,*Cl,-0.03245,0.17399
11286,O=S1OC(Cl)C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)O1,*C1OS(=O)OC1*,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*Cl,-0.03247,0.17801
11287,C=CC1CCC(C=CC(=O)OC)S(=O)O1,*C1CCC(*)S(=O)O1,*C=CC(=O)OC,*C=C,-0.03249,0.13722
11288,COC(=O)C=CC1CC(=O)OC(=O)C1NC(C)=O,*C1CC(=O)OC(=O)C1*,*NC(C)=O,*C=CC(=O)OC,-0.03249,0.15673
11289,O=C1CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)O1,*C1CC(=O)OC(=O)C1*,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.0325,0.18162
11290,O=C=NC1C(=O)OC(=O)C1Cl,*C1C(=O)OC(=O)C1*,*N=C=O,*Cl,-0.03251,0.17394
11291,C=CC1COS(=O)(=O)CC1C=CC(=O)OC,*C1COS(=O)(=O)CC1*,*C=C,*C=CC(=O)OC,-0.03252,0.15497
11292,O=C1OC(=O)C(C(F)(F)F)C1C(F)(F)F,*C1C(=O)OC(=O)C1*,*C(F)(F)F,*C(F)(F)F,-0.03252,0.18579
