No,SMILES,Skeletons,FunctionalGroups1,FunctionalGroups2,LUMOs,Chemical_Hardness
1490,COCOC(OCOC)(OC)OC,*C(*)(OC)OC,*OCOC,*OCOC,-0.00359 ,0.17004 
1491,COCOC(OC(=O)OC)(OC)OC,*C(*)(OC)OC,*OCOC,*OC(=O)OC,-0.00343 ,0.17646 
1492,COCOC(C(=O)OC)(OC)OC,*C(*)(OC)OC,*OCOC,*C(=O)OC,-0.00293 ,0.16927 
1493,COCOC(C#N)(OC)OC,*C(*)(OC)OC,*OCOC,*C#N,-0.00441 ,0.18042 
1494,COCOC(N=C=O)(OC)OC,*C(*)(OC)OC,*OCOC,*N=C=O,-0.00452 ,0.17685 
1495,COCOC(F)(OC)OC,*C(*)(OC)OC,*OCOC,*F,-0.00148 ,0.17936 
1496,COCOC(Cl)(OC)OC,*C(*)(OC)OC,*OCOC,*Cl,-0.00248 ,0.17719 
1497,COCOC(Br)(OC)OC,*C(*)(OC)OC,*OCOC,*Br,-0.00331 ,0.16381 
1498,COCOC(c1ccccc1)(OC)OC,*C(*)(OC)OC,*OCOC,*c1ccccc1,-0.00338 ,0.15349 
1499,COCOC(c1cccs1)(OC)OC,*C(*)(OC)OC,*OCOC,*c1cccs1,-0.00441 ,0.14704 
1500,COCOC(C(F)(F)F)(OC)OC,*C(*)(OC)OC,*OCOC,*C(F)(F)F,-0.00469 ,0.17551 
1501,COCOC([Si](C)(C)C)(OC)OC,*C(*)(OC)OC,*OCOC,*[Si](C)(C)C,-0.00672 ,0.14886 
1502,CCCC(OCOC)(OC)OC,*C(*)(OC)OC,*OCOC,*CCC,-0.00445 ,0.16541 
1503,COCOC(NC(C)=O)(OC)OC,*C(*)(OC)OC,*OCOC,*NC(C)=O,-0.00961 ,0.16116 
1504,C#CC(OCOC)(OC)OC,*C(*)(OC)OC,*OCOC,*C#C,-0.00149 ,0.17335 
1505,COCOC(C=CC(=O)OC)(OC)OC,*C(*)(OC)OC,*OCOC,*C=CC(=O)OC,-0.02222 ,0.16040 
1506,COC(=O)OC(OC(=O)OC)(OC)OC,*C(*)(OC)OC,*OC(=O)OC,*OC(=O)OC,-0.00253 ,0.18500 
1507,COC(=O)C(OC(=O)OC)(OC)OC,*C(*)(OC)OC,*OC(=O)OC,*C(=O)OC,-0.00357 ,0.17132 
1508,COC(=O)OC(C#N)(OC)OC,*C(*)(OC)OC,*OC(=O)OC,*C#N,-0.00714 ,0.18901 
1509,COC(=O)OC(N=C=O)(OC)OC,*C(*)(OC)OC,*OC(=O)OC,*N=C=O,-0.00546 ,0.18256 
1510,COC(=O)OC(F)(OC)OC,*C(*)(OC)OC,*OC(=O)OC,*F,-0.00351 ,0.18602 
1511,COC(=O)OC(Cl)(OC)OC,*C(*)(OC)OC,*OC(=O)OC,*Cl,-0.00461 ,0.18163 
1512,COC(=O)OC(Br)(OC)OC,*C(*)(OC)OC,*OC(=O)OC,*Br,-0.00507 ,0.16597 
1513,COC(=O)OC(c1ccccc1)(OC)OC,*C(*)(OC)OC,*OC(=O)OC,*c1ccccc1,-0.00375 ,0.15256 
1514,COC(=O)OC(c1cccs1)(OC)OC,*C(*)(OC)OC,*OC(=O)OC,*c1cccs1,-0.00363 ,0.14613 
1515,COC(=O)OC(C(F)(F)F)(OC)OC,*C(*)(OC)OC,*OC(=O)OC,*C(F)(F)F,-0.00524 ,0.18608 
1516,COC(=O)OC([Si](C)(C)C)(OC)OC,*C(*)(OC)OC,*OC(=O)OC,*[Si](C)(C)C,-0.00490 ,0.15968 
1517,CCCC(OC(=O)OC)(OC)OC,*C(*)(OC)OC,*OC(=O)OC,*CCC,-0.00270 ,0.17449 
1518,COC(=O)OC(NC(C)=O)(OC)OC,*C(*)(OC)OC,*OC(=O)OC,*NC(C)=O,-0.00573 ,0.16491 
1519,C#CC(OC(=O)OC)(OC)OC,*C(*)(OC)OC,*OC(=O)OC,*C#C,-0.00185 ,0.17482 
1520,COC(=O)C=CC(OC(=O)OC)(OC)OC,*C(*)(OC)OC,*OC(=O)OC,*C=CC(=O)OC,-0.02346 ,0.16182 
1521,COC(=O)C(C(=O)OC)(OC)OC,*C(*)(OC)OC,*C(=O)OC,*C(=O)OC,-0.00511 ,0.16430 
1522,COC(=O)C(C#N)(OC)OC,*C(*)(OC)OC,*C(=O)OC,*C#N,-0.00735 ,0.17875 
1523,COC(=O)C(N=C=O)(OC)OC,*C(*)(OC)OC,*C(=O)OC,*N=C=O,-0.00621 ,0.17327 
1524,COC(=O)C(F)(OC)OC,*C(*)(OC)OC,*C(=O)OC,*F,-0.00232 ,0.17898 
1525,COC(=O)C(Cl)(OC)OC,*C(*)(OC)OC,*C(=O)OC,*Cl,-0.00495 ,0.17524 
1526,COC(=O)C(Br)(OC)OC,*C(*)(OC)OC,*C(=O)OC,*Br,-0.01256 ,0.16341 
1527,COC(=O)C(c1ccccc1)(OC)OC,*C(*)(OC)OC,*C(=O)OC,*c1ccccc1,-0.00454 ,0.15179 
1528,COC(=O)C(c1cccs1)(OC)OC,*C(*)(OC)OC,*C(=O)OC,*c1cccs1,-0.00489 ,0.14471 
1529,COC(=O)C(C(F)(F)F)(OC)OC,*C(*)(OC)OC,*C(=O)OC,*C(F)(F)F,-0.00472 ,0.17678 
1530,COC(=O)C([Si](C)(C)C)(OC)OC,*C(*)(OC)OC,*C(=O)OC,*[Si](C)(C)C,-0.00677 ,0.15352 
1531,CCCC(C(=O)OC)(OC)OC,*C(*)(OC)OC,*C(=O)OC,*CCC,-0.00407 ,0.16523 
1532,COC(=O)C(NC(C)=O)(OC)OC,*C(*)(OC)OC,*C(=O)OC,*NC(C)=O,-0.00792 ,0.16201 
1533,C#CC(C(=O)OC)(OC)OC,*C(*)(OC)OC,*C(=O)OC,*C#C,-0.00287 ,0.16975 
1534,COC(=O)C(C=CC(=O)OC)(OC)OC,*C(*)(OC)OC,*C(=O)OC,*C=CC(=O)OC,-0.02755 ,0.15645 
1535,COC(C#N)(C#N)OC,*C(*)(OC)OC,*C#N,*C#N,-0.01293 ,0.19603 
1536,COC(C#N)(N=C=O)OC,*C(*)(OC)OC,*C#N,*N=C=O,-0.01158 ,0.18761 
1537,COC(F)(C#N)OC,*C(*)(OC)OC,*C#N,*F,-0.00728 ,0.19465 
1538,COC(Cl)(C#N)OC,*C(*)(OC)OC,*C#N,*Cl,-0.00992 ,0.18869 
1539,COC(Br)(C#N)OC,*C(*)(OC)OC,*C#N,*Br,-0.02172 ,0.16863 
1540,COC(C#N)(c1ccccc1)OC,*C(*)(OC)OC,*C#N,*c1ccccc1,-0.00796 ,0.15642 
1541,COC(C#N)(c1cccs1)OC,*C(*)(OC)OC,*C#N,*c1cccs1,-0.01125 ,0.14819 
1542,COC(C#N)(C(F)(F)F)OC,*C(*)(OC)OC,*C#N,*C(F)(F)F,-0.01030 ,0.19319 
1543,COC(C#N)([Si](C)(C)C)OC,*C(*)(OC)OC,*C#N,*[Si](C)(C)C,-0.01069 ,0.16178 
1544,CCCC(C#N)(OC)OC,*C(*)(OC)OC,*C#N,*CCC,-0.00847 ,0.18013 
1545,COC(C#N)(NC(C)=O)OC,*C(*)(OC)OC,*C#N,*NC(C)=O,-0.00897 ,0.17008 
1546,C#CC(C#N)(OC)OC,*C(*)(OC)OC,*C#N,*C#C,-0.00669 ,0.18213 
1547,COC(=O)C=CC(C#N)(OC)OC,*C(*)(OC)OC,*C#N,*C=CC(=O)OC,-0.03764 ,0.16250 
1548,COC(N=C=O)(N=C=O)OC,*C(*)(OC)OC,*N=C=O,*N=C=O,-0.00919 ,0.17681 
1549,COC(F)(N=C=O)OC,*C(*)(OC)OC,*N=C=O,*F,-0.00704 ,0.18723 
1550,COC(Cl)(N=C=O)OC,*C(*)(OC)OC,*N=C=O,*Cl,-0.00787 ,0.17865 
1551,COC(Br)(N=C=O)OC,*C(*)(OC)OC,*N=C=O,*Br,-0.01208 ,0.16518 
1552,COC(N=C=O)(c1ccccc1)OC,*C(*)(OC)OC,*N=C=O,*c1ccccc1,-0.00572 ,0.15372 
1553,COC(N=C=O)(c1cccs1)OC,*C(*)(OC)OC,*N=C=O,*c1cccs1,-0.00555 ,0.14729 
1554,COC(N=C=O)(C(F)(F)F)OC,*C(*)(OC)OC,*N=C=O,*C(F)(F)F,-0.00868 ,0.18598 
1555,COC(N=C=O)([Si](C)(C)C)OC,*C(*)(OC)OC,*N=C=O,*[Si](C)(C)C,-0.00907 ,0.15521 
1556,CCCC(N=C=O)(OC)OC,*C(*)(OC)OC,*N=C=O,*CCC,-0.00597 ,0.17350 
1557,COC(N=C=O)(NC(C)=O)OC,*C(*)(OC)OC,*N=C=O,*NC(C)=O,-0.00807 ,0.16633 
1558,C#CC(N=C=O)(OC)OC,*C(*)(OC)OC,*N=C=O,*C#C,-0.00490 ,0.17414 
1559,COC(=O)C=CC(N=C=O)(OC)OC,*C(*)(OC)OC,*N=C=O,*C=CC(=O)OC,-0.02772 ,0.15992 
1560,COC(F)(F)OC,*C(*)(OC)OC,*F,*F,-0.00551 ,0.19175 
1561,COC(F)(Cl)OC,*C(*)(OC)OC,*F,*Cl,-0.00391 ,0.18717 
1562,COC(F)(Br)OC,*C(*)(OC)OC,*F,*Br,-0.00436 ,0.17182 
1563,COC(F)(c1ccccc1)OC,*C(*)(OC)OC,*F,*c1ccccc1,-0.00324 ,0.15543 
1564,COC(F)(c1cccs1)OC,*C(*)(OC)OC,*F,*c1cccs1,-0.00250 ,0.14880 
1565,COC(F)(C(F)(F)F)OC,*C(*)(OC)OC,*F,*C(F)(F)F,-0.00709 ,0.19112 
1566,COC(F)([Si](C)(C)C)OC,*C(*)(OC)OC,*F,*[Si](C)(C)C,-0.00635 ,0.16168 
1567,CCCC(F)(OC)OC,*C(*)(OC)OC,*F,*CCC,-0.00315 ,0.17741 
1568,COC(F)(NC(C)=O)OC,*C(*)(OC)OC,*F,*NC(C)=O,-0.00606 ,0.16755 
1569,C#CC(F)(OC)OC,*C(*)(OC)OC,*F,*C#C,-0.00098 ,0.18025 
1570,COC(=O)C=CC(F)(OC)OC,*C(*)(OC)OC,*F,*C=CC(=O)OC,-0.02621 ,0.16544 
1571,COC(Cl)(Cl)OC,*C(*)(OC)OC,*Cl,*Cl,-0.00675 ,0.17999 
1572,COC(Cl)(Br)OC,*C(*)(OC)OC,*Cl,*Br,-0.00736 ,0.16781 
1573,COC(Cl)(c1ccccc1)OC,*C(*)(OC)OC,*Cl,*c1ccccc1,-0.00531 ,0.15236 
1574,COC(Cl)(c1cccs1)OC,*C(*)(OC)OC,*Cl,*c1cccs1,-0.00778 ,0.14501 
1575,COC(Cl)(C(F)(F)F)OC,*C(*)(OC)OC,*Cl,*C(F)(F)F,-0.00760 ,0.18703 
1576,COC(Cl)([Si](C)(C)C)OC,*C(*)(OC)OC,*Cl,*[Si](C)(C)C,-0.00817 ,0.15805 
1577,CCCC(Cl)(OC)OC,*C(*)(OC)OC,*Cl,*CCC,-0.00583 ,0.17445 
1578,COC(Cl)(NC(C)=O)OC,*C(*)(OC)OC,*Cl,*NC(C)=O,-0.01043 ,0.16557 
1579,C#CC(Cl)(OC)OC,*C(*)(OC)OC,*Cl,*C#C,-0.00401 ,0.17384 
1580,COC(=O)C=CC(Cl)(OC)OC,*C(*)(OC)OC,*Cl,*C=CC(=O)OC,-0.03067 ,0.15783 
1581,COC(Br)(Br)OC,*C(*)(OC)OC,*Br,*Br,-0.01532 ,0.15849 
1582,COC(Br)(c1ccccc1)OC,*C(*)(OC)OC,*Br,*c1ccccc1,-0.01402 ,0.14513 
1583,COC(Br)(c1cccs1)OC,*C(*)(OC)OC,*Br,*c1cccs1,-0.01847 ,0.13797 
1584,COC(Br)(C(F)(F)F)OC,*C(*)(OC)OC,*Br,*C(F)(F)F,-0.00835 ,0.17239 
1585,COC(Br)([Si](C)(C)C)OC,*C(*)(OC)OC,*Br,*[Si](C)(C)C,-0.00898 ,0.15325 
1586,CCCC(Br)(OC)OC,*C(*)(OC)OC,*Br,*CCC,-0.00655 ,0.16162 
1587,COC(Br)(NC(C)=O)OC,*C(*)(OC)OC,*Br,*NC(C)=O,-0.01076 ,0.15821 
1588,C#CC(Br)(OC)OC,*C(*)(OC)OC,*Br,*C#C,-0.00864 ,0.16162 
1589,COC(=O)C=CC(Br)(OC)OC,*C(*)(OC)OC,*Br,*C=CC(=O)OC,-0.03643 ,0.14678 
1590,COC(c1ccccc1)(c1ccccc1)OC,*C(*)(OC)OC,*c1ccccc1,*c1ccccc1,-0.00377 ,0.14450 
1591,COC(c1ccccc1)(c1cccs1)OC,*C(*)(OC)OC,*c1ccccc1,*c1cccs1,-0.00317 ,0.14087 
1592,COC(c1ccccc1)(C(F)(F)F)OC,*C(*)(OC)OC,*c1ccccc1,*C(F)(F)F,-0.00528 ,0.15532 
1593,COC(c1ccccc1)([Si](C)(C)C)OC,*C(*)(OC)OC,*c1ccccc1,*[Si](C)(C)C,-0.00605 ,0.14064 
1594,CCCC(c1ccccc1)(OC)OC,*C(*)(OC)OC,*c1ccccc1,*CCC,-0.00366 ,0.14967 
1595,COC(NC(C)=O)(c1ccccc1)OC,*C(*)(OC)OC,*c1ccccc1,*NC(C)=O,-0.00849 ,0.14602 
1596,C#CC(c1ccccc1)(OC)OC,*C(*)(OC)OC,*c1ccccc1,*C#C,-0.00245 ,0.15138 
1597,COC(=O)C=CC(c1ccccc1)(OC)OC,*C(*)(OC)OC,*c1ccccc1,*C=CC(=O)OC,-0.02031 ,0.14284 
1598,COC(c1cccs1)(c1cccs1)OC,*C(*)(OC)OC,*c1cccs1,*c1cccs1,-0.00258 ,0.13949 
1599,COC(c1cccs1)(C(F)(F)F)OC,*C(*)(OC)OC,*c1cccs1,*C(F)(F)F,-0.00543 ,0.14862 
1600,COC(c1cccs1)([Si](C)(C)C)OC,*C(*)(OC)OC,*c1cccs1,*[Si](C)(C)C,-0.00592 ,0.13536 
1601,CCCC(c1cccs1)(OC)OC,*C(*)(OC)OC,*c1cccs1,*CCC,-0.00342 ,0.14302 
1602,COC(NC(C)=O)(c1cccs1)OC,*C(*)(OC)OC,*c1cccs1,*NC(C)=O,-0.00708 ,0.14054 
1603,C#CC(c1cccs1)(OC)OC,*C(*)(OC)OC,*c1cccs1,*C#C,-0.00212 ,0.14528 
1604,COC(=O)C=CC(c1cccs1)(OC)OC,*C(*)(OC)OC,*c1cccs1,*C=CC(=O)OC,-0.02113 ,0.13622 
1605,COC(C(F)(F)F)(C(F)(F)F)OC,*C(*)(OC)OC,*C(F)(F)F,*C(F)(F)F,-0.00758 ,0.19209 
1606,COC(C(F)(F)F)([Si](C)(C)C)OC,*C(*)(OC)OC,*C(F)(F)F,*[Si](C)(C)C,-0.00815 ,0.16135 
1607,CCCC(C(F)(F)F)(OC)OC,*C(*)(OC)OC,*C(F)(F)F,*CCC,-0.00410 ,0.17378 
1608,COC(NC(C)=O)(C(F)(F)F)OC,*C(*)(OC)OC,*C(F)(F)F,*NC(C)=O,-0.01171 ,0.16494 
1609,C#CC(C(F)(F)F)(OC)OC,*C(*)(OC)OC,*C(F)(F)F,*C#C,-0.00430 ,0.18042 
1610,COC(=O)C=CC(C(F)(F)F)(OC)OC,*C(*)(OC)OC,*C(F)(F)F,*C=CC(=O)OC,-0.03047 ,0.16404 
1611,COC([Si](C)(C)C)([Si](C)(C)C)OC,*C(*)(OC)OC,*[Si](C)(C)C,*[Si](C)(C)C,-0.00659 ,0.14014 
1612,CCCC([Si](C)(C)C)(OC)OC,*C(*)(OC)OC,*[Si](C)(C)C,*CCC,-0.00521 ,0.15001 
1613,COC(NC(C)=O)([Si](C)(C)C)OC,*C(*)(OC)OC,*[Si](C)(C)C,*NC(C)=O,-0.00929 ,0.14887 
1614,C#CC([Si](C)(C)C)(OC)OC,*C(*)(OC)OC,*[Si](C)(C)C,*C#C,-0.00555 ,0.15179 
1615,COC(=O)C=CC([Si](C)(C)C)(OC)OC,*C(*)(OC)OC,*[Si](C)(C)C,*C=CC(=O)OC,-0.01607 ,0.14524 
1616,CCCC(CCC)(OC)OC,*C(*)(OC)OC,*CCC,*CCC,-0.00340 ,0.16630 
1617,CCCC(NC(C)=O)(OC)OC,*C(*)(OC)OC,*CCC,*NC(C)=O,-0.00862 ,0.16003 
1618,C#CC(CCC)(OC)OC,*C(*)(OC)OC,*CCC,*C#C,-0.00237 ,0.16944 
1619,CCCC(C=CC(=O)OC)(OC)OC,*C(*)(OC)OC,*CCC,*C=CC(=O)OC,-0.01580 ,0.16192 
1620,COC(NC(C)=O)(NC(C)=O)OC,*C(*)(OC)OC,*NC(C)=O,*NC(C)=O,-0.00545 ,0.16175 
1621,C#CC(NC(C)=O)(OC)OC,*C(*)(OC)OC,*NC(C)=O,*C#C,-0.00785 ,0.16172 
1622,COC(=O)C=CC(NC(C)=O)(OC)OC,*C(*)(OC)OC,*NC(C)=O,*C=CC(=O)OC,-0.02337 ,0.14996 
1623,C#CC(C#C)(OC)OC,*C(*)(OC)OC,*C#C,*C#C,-0.00083 ,0.17077 
1624,C#CC(C=CC(=O)OC)(OC)OC,*C(*)(OC)OC,*C#C,*C=CC(=O)OC,-0.02333 ,0.15770 
1625,COC(=O)C=CC(C=CC(=O)OC)(OC)OC,*C(*)(OC)OC,*C=CC(=O)OC,*C=CC(=O)OC,-0.03737 ,0.14939 
1626,COC(=O)CCC(=O)OC,*COC(=O)CCC(=O)OC*,*,*,-0.00418 ,0.17649 
1627,COC(=O)CCC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*COC(=O)CCC(=O)OC*,*,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.00887 ,0.17996 
1628,COC(=O)CCC(=O)OCC=C,*COC(=O)CCC(=O)OC*,*,*C=C,-0.00412 ,0.16465 
1629,COC(=O)CCC(=O)OCC,*COC(=O)CCC(=O)OC*,*,*C,-0.00436 ,0.17520 
1630,COC(=O)CCC(=O)OCCC=C,*COC(=O)CCC(=O)OC*,*,*CC=C,-0.00533 ,0.15263 
1631,COC(=O)CCC(=O)OCOC(C)=O,*COC(=O)CCC(=O)OC*,*,*OC(C)=O,-0.00728 ,0.17780 
1632,COC(=O)CCC(=O)OCOC,*COC(=O)CCC(=O)OC*,*,*OC,-0.00569 ,0.17229 
1633,COC(=O)CCC(=O)OCOCOC,*COC(=O)CCC(=O)OC*,*,*OCOC,-0.00470 ,0.17552 
1634,COC(=O)CCC(=O)OCOC(=O)OC,*COC(=O)CCC(=O)OC*,*,*OC(=O)OC,-0.00625 ,0.17856 
1635,COC(=O)CCC(=O)OCC(=O)OC,*COC(=O)CCC(=O)OC*,*,*C(=O)OC,-0.00407 ,0.17722 
1636,COC(=O)CCC(=O)OCC#N,*COC(=O)CCC(=O)OC*,*,*C#N,-0.01178 ,0.17975 
1637,COC(=O)CCC(=O)OCN=C=O,*COC(=O)CCC(=O)OC*,*,*N=C=O,-0.00994 ,0.17298 
1638,COC(=O)CCC(=O)OCF,*COC(=O)CCC(=O)OC*,*,*F,-0.00741 ,0.17917 
1639,COC(=O)CCC(=O)OCCl,*COC(=O)CCC(=O)OC*,*,*Cl,-0.00796 ,0.17853 
1640,COC(=O)CCC(=O)OCBr,*COC(=O)CCC(=O)OC*,*,*Br,-0.00843 ,0.16860 
1641,COC(=O)CCC(=O)OCc1ccccc1,*COC(=O)CCC(=O)OC*,*,*c1ccccc1,-0.00536 ,0.15028 
1642,COC(=O)CCC(=O)OCc1cccs1,*COC(=O)CCC(=O)OC*,*,*c1cccs1,-0.00496 ,0.14564 
1643,COC(=O)CCC(=O)OCC(F)(F)F,*COC(=O)CCC(=O)OC*,*,*C(F)(F)F,-0.00760 ,0.17994 
1644,COC(=O)CCC(=O)OC[Si](C)(C)C,*COC(=O)CCC(=O)OC*,*,*[Si](C)(C)C,-0.00655 ,0.15991 
1645,COC(=O)CCC(=O)OCCCC,*COC(=O)CCC(=O)OC*,*,*CCC,-0.00412 ,0.17471 
1646,COC(=O)CCC(=O)OCNC(C)=O,*COC(=O)CCC(=O)OC*,*,*NC(C)=O,-0.01077 ,0.16315 
1647,COC(=O)CCC(=O)OCC#C,*COC(=O)CCC(=O)OC*,*,*C#C,-0.00554 ,0.16915 
1648,COC(=O)CCC(=O)OCC=CC(=O)OC,*COC(=O)CCC(=O)OC*,*,*C=CC(=O)OC,-0.01346 ,0.16241 
1649,O=C(CCC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*COC(=O)CCC(=O)OC*,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.01506 ,0.18348 
1650,C=CCOC(=O)CCC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*COC(=O)CCC(=O)OC*,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C=C,-0.00848 ,0.16553 
1651,CCOC(=O)CCC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*COC(=O)CCC(=O)OC*,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C,-0.00899 ,0.17816 
1652,C=CCCOC(=O)CCC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*COC(=O)CCC(=O)OC*,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*CC=C,-0.00975 ,0.15797 
1653,CC(=O)OCOC(=O)CCC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*COC(=O)CCC(=O)OC*,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*OC(C)=O,-0.00986 ,0.17962 
1654,COCOC(=O)CCC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*COC(=O)CCC(=O)OC*,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*OC,-0.00981 ,0.17444 
1655,COCOCOC(=O)CCC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*COC(=O)CCC(=O)OC*,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*OCOC,-0.00770 ,0.17680 
1656,COC(=O)OCOC(=O)CCC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*COC(=O)CCC(=O)OC*,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*OC(=O)OC,-0.01056 ,0.18406 
1657,COC(=O)COC(=O)CCC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*COC(=O)CCC(=O)OC*,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C(=O)OC,-0.00956 ,0.17682 
1658,N#CCOC(=O)CCC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*COC(=O)CCC(=O)OC*,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C#N,-0.01652 ,0.18600 
1659,O=C=NCOC(=O)CCC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*COC(=O)CCC(=O)OC*,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*N=C=O,-0.01463 ,0.17351 
1660,O=C(CCC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCF,*COC(=O)CCC(=O)OC*,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*F,-0.01188 ,0.18485 
1661,O=C(CCC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCl,*COC(=O)CCC(=O)OC*,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*Cl,-0.01242 ,0.18125 
1662,O=C(CCC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCBr,*COC(=O)CCC(=O)OC*,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*Br,-0.01306 ,0.16916 
1663,O=C(CCC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCc1ccccc1,*COC(=O)CCC(=O)OC*,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*c1ccccc1,-0.00981 ,0.15353 
1664,O=C(CCC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCc1cccs1,*COC(=O)CCC(=O)OC*,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*c1cccs1,-0.00919 ,0.14588 
1665,O=C(CCC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCC(F)(F)F,*COC(=O)CCC(=O)OC*,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C(F)(F)F,-0.01357 ,0.18384 
1666,C[Si](C)(C)COC(=O)CCC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*COC(=O)CCC(=O)OC*,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*[Si](C)(C)C,-0.01128 ,0.15910 
1667,CCCCOC(=O)CCC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*COC(=O)CCC(=O)OC*,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*CCC,-0.00833 ,0.17758 
1668,CC(=O)NCOC(=O)CCC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*COC(=O)CCC(=O)OC*,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*NC(C)=O,-0.01164 ,0.16294 
1669,C#CCOC(=O)CCC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*COC(=O)CCC(=O)OC*,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C#C,-0.01001 ,0.16973 
1670,COC(=O)C=CCOC(=O)CCC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*COC(=O)CCC(=O)OC*,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C=CC(=O)OC,-0.02166 ,0.16247 
1671,C=CCOC(=O)CCC(=O)OCC=C,*COC(=O)CCC(=O)OC*,*C=C,*C=C,-0.00400 ,0.16482 
1672,C=CCOC(=O)CCC(=O)OCC,*COC(=O)CCC(=O)OC*,*C=C,*C,-0.00434 ,0.16428 
1673,C=CCOC(=O)CCC(=O)OCCC=C,*COC(=O)CCC(=O)OC*,*C=C,*CC=C,-0.00489 ,0.15287 
1674,C=CCOC(=O)CCC(=O)OCOC(C)=O,*COC(=O)CCC(=O)OC*,*C=C,*OC(C)=O,-0.00715 ,0.16447 
1675,C=CCOC(=O)CCC(=O)OCOC,*COC(=O)CCC(=O)OC*,*C=C,*OC,-0.00540 ,0.16518 
1676,C=CCOC(=O)CCC(=O)OCOCOC,*COC(=O)CCC(=O)OC*,*C=C,*OCOC,-0.00456 ,0.16484 
1677,C=CCOC(=O)CCC(=O)OCOC(=O)OC,*COC(=O)CCC(=O)OC*,*C=C,*OC(=O)OC,-0.00604 ,0.16509 
1678,C=CCOC(=O)CCC(=O)OCC(=O)OC,*COC(=O)CCC(=O)OC*,*C=C,*C(=O)OC,-0.00411 ,0.16487 
